age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,school_MS,sex_M,address_U,famsize_LE3,Pstatus_T,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,schoolsup_yes,famsup_yes,paid_yes,activities_yes,nursery_yes,higher_yes,internet_yes,romantic_yes,subject_portuguese,parent_edu_avg,total_alcohol,has_support
16,2,2,1,2,0,3,3,4,1,1,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,2.0,2,1
18,2,2,1,2,0,4,4,4,2,4,5,10,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,2.0,6,1
17,4,4,1,1,0,5,2,1,1,2,3,6,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,4.0,3,1
17,3,2,2,2,0,4,4,4,1,3,1,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,2.5,4,0
17,4,3,1,2,0,3,4,5,2,4,1,16,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,3.5,6,0
18,3,3,1,2,0,3,2,4,2,4,4,10,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,3.0,6,1
17,2,3,2,1,0,3,3,3,1,4,3,4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,2.5,5,1
17,2,2,1,3,0,4,3,3,1,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2.0,2,1
17,2,1,2,2,0,4,2,5,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1.5,3,1
17,1,1,1,3,0,4,3,4,1,1,5,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1.0,2,1
16,2,3,1,2,0,2,3,1,1,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,2.5,2,1
18,2,2,2,2,3,3,3,3,5,5,4,9,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,2.0,10,1
16,4,4,1,3,0,5,3,2,1,1,5,4,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,4.0,2,1
18,3,1,1,2,0,5,3,3,1,1,4,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,2.0,2,0
17,3,2,1,2,0,5,3,4,1,3,3,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2.5,4,0
17,2,3,1,2,0,5,3,3,1,3,3,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,2.5,4,1
18,2,1,4,2,0,4,3,2,4,5,3,2,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1.5,9,1
17,2,1,2,3,0,3,2,3,1,2,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1.5,3,0
17,4,3,1,2,0,3,2,3,1,2,3,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,3.5,3,0
17,2,2,2,2,0,4,5,2,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,2.0,2,1
17,4,4,1,2,0,4,5,5,1,3,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,4.0,4,1
16,4,4,1,2,0,4,2,4,2,4,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,4.0,6,1
16,1,1,2,2,0,3,4,2,1,1,5,2,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1.0,2,1
16,3,2,2,3,0,5,3,3,1,3,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,2.5,4,0
17,2,2,1,2,0,4,4,2,5,5,4,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,2.0,10,0
16,2,1,1,1,0,4,5,2,1,1,5,4,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1.5,2,0
16,4,1,1,2,0,5,3,3,1,2,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,2.5,3,0
18,2,4,2,2,1,4,3,3,1,1,3,18,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,3.0,2,1
18,2,2,1,2,1,5,3,1,1,1,5,16,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,2.0,2,1
18,3,3,2,1,1,4,1,1,1,1,3,14,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,3.0,2,0
18,2,2,1,1,1,4,4,3,2,2,1,26,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,2.0,4,1
17,4,4,1,1,0,4,2,1,1,2,5,6,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,4.0,3,1
17,3,2,1,2,0,5,4,2,1,1,3,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2.5,2,0
17,1,1,1,3,0,4,3,2,1,2,4,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1.0,3,1
16,1,2,1,1,0,5,3,5,1,2,5,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1.5,3,0
17,2,1,3,2,0,2,1,1,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1.5,2,0
17,1,4,4,1,1,5,5,4,1,1,5,14,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,2.5,2,1
18,2,2,1,2,0,5,5,4,3,5,2,16,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2.0,8,0
17,2,2,1,1,1,3,1,2,1,1,1,8,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2.0,2,1
17,1,1,2,3,0,4,3,3,1,3,5,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1.0,4,0
17,4,2,1,2,0,4,3,2,1,1,4,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,3.0,2,1
17,4,3,2,2,0,2,5,5,1,4,5,8,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,3.5,5,0
17,4,4,2,2,0,3,3,3,2,3,4,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,4.0,5,1
16,4,3,1,1,0,5,4,5,1,1,3,7,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,3.5,2,0
16,4,4,1,1,0,5,3,2,1,2,5,4,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,4.0,3,1
17,4,4,1,2,0,5,3,1,1,4,5,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,4.0,5,1
17,1,1,2,3,0,4,3,3,1,1,1,2,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.0,2,0
17,3,3,2,3,0,4,2,2,2,3,5,10,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,3.0,5,1
17,1,1,1,2,0,4,3,2,1,1,4,10,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1.0,2,1
18,2,1,2,3,0,4,4,4,1,1,3,10,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1.5,2,1
16,2,1,3,1,0,4,3,3,1,1,4,7,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1.5,2,0
17,1,1,1,2,0,4,3,4,1,2,5,4,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1.0,3,1
17,2,3,2,1,0,5,2,2,1,1,2,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2.5,2,0
22,3,1,1,1,3,5,4,5,5,5,1,12,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2.0,10,0
18,3,3,1,2,0,4,3,3,1,3,5,8,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,3.0,4,1
16,0,2,1,1,0,4,3,2,2,4,5,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1.0,6,0
18,3,2,2,1,0,4,4,5,2,4,5,8,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2.5,6,0
16,3,3,3,2,1,5,3,3,1,3,2,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,3.0,4,1
18,2,1,1,1,2,3,2,5,2,5,5,4,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1.5,7,0
16,2,1,2,1,0,3,3,2,1,3,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1.5,4,0
17,2,1,1,1,0,4,4,2,2,4,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1.5,6,0
17,1,1,2,1,1,4,4,4,1,2,5,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1.0,3,1
18,2,1,1,2,0,4,3,4,1,3,5,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1.5,4,1
17,4,2,1,4,0,4,2,3,1,1,4,2,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,3.0,2,1
19,2,2,1,2,0,4,3,3,1,1,5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,2.0,2,1
18,2,1,3,2,1,4,4,5,4,4,5,4,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1.5,8,0
17,4,2,1,3,0,4,3,4,1,3,5,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,3.0,4,1
18,1,1,1,3,0,4,4,3,2,3,3,4,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1.0,5,1
18,2,2,1,2,0,3,2,3,1,1,5,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,2.0,2,1
19,4,3,1,2,0,4,3,1,1,1,1,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,3.5,2,1
18,2,1,1,2,0,5,2,4,1,2,4,2,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1.5,3,0
17,2,2,2,1,0,5,2,2,1,1,4,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2,0
17,2,2,1,4,0,3,4,1,1,1,2,2,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2.0,2,0
20,2,1,2,2,0,1,2,3,1,2,2,8,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1.5,3,1
18,4,3,1,2,0,3,1,2,1,3,2,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,3.5,4,1
18,4,3,1,2,0,4,3,2,1,1,3,2,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,3.5,2,1
18,3,2,1,3,0,5,3,2,1,1,3,2,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2.5,2,0
17,3,3,1,3,0,3,2,3,1,1,4,2,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,3.0,2,0
18,2,2,1,3,0,4,3,3,1,1,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,2.0,2,1
17,2,2,2,1,0,4,4,4,2,3,4,8,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,2.0,5,0
18,3,4,2,2,0,4,2,5,3,4,1,6,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,3.5,7,1
17,3,1,1,2,0,5,4,4,3,4,5,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,2.0,7,0
18,4,4,2,2,0,4,3,4,2,2,4,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,4.0,4,0
18,4,2,1,2,0,5,4,5,1,3,5,4,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,3.0,4,1
18,2,1,2,2,0,4,3,5,1,2,3,12,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1.5,3,1
19,3,3,1,2,0,4,3,5,3,3,5,16,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,3.0,6,1
18,2,3,1,4,0,4,5,5,1,3,2,10,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,2.5,4,1
18,1,1,2,2,0,4,4,3,1,1,3,2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1.0,2,1
17,1,2,1,2,0,3,5,2,2,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1.5,4,1
18,2,1,1,2,0,4,2,5,1,2,1,8,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1.5,3,1
17,2,4,2,2,0,4,3,3,1,1,1,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,3.0,2,1
17,2,2,2,2,0,4,4,4,2,3,5,6,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,2.0,5,1
18,3,2,2,2,0,4,1,1,1,1,5,15,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2.5,2,0
18,4,4,2,1,0,3,2,4,1,4,3,6,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,4.0,5,0
18,4,4,1,2,1,2,4,4,1,1,4,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,4.0,2,1
17,2,2,3,3,0,4,2,3,1,1,1,8,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,2.0,2,1
19,3,2,1,2,1,3,3,3,4,3,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,2.5,7,1
18,4,3,2,1,0,4,2,3,1,2,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,3.5,3,0
18,1,2,2,1,0,3,4,4,2,4,4,10,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1.5,6,0
17,4,1,2,1,0,4,5,4,2,4,5,22,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,2.5,6,0
17,3,2,1,1,0,4,4,4,3,4,3,18,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,2.5,7,0
18,1,1,2,4,0,5,2,2,1,1,3,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1.0,2,1
18,1,1,2,2,0,5,4,4,1,1,4,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1.0,2,1
17,2,2,1,2,0,5,4,5,1,2,5,12,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2.0,3,1
18,2,1,2,2,0,4,3,1,1,1,5,10,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1.5,2,0
17,1,1,1,2,0,4,3,3,1,2,4,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.0,3,0
18,2,2,1,3,0,4,3,3,1,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,2.0,3,1
17,1,1,1,3,0,4,3,3,1,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1.0,2,1
18,2,1,1,3,0,4,2,4,1,3,2,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1.5,4,0
18,4,4,1,2,0,5,4,3,1,1,2,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,4.0,2,1
18,4,2,1,2,0,4,3,2,1,4,5,2,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,3.0,5,1
17,4,3,1,3,0,4,2,2,1,2,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,3.5,3,1
17,3,1,2,4,0,3,1,2,1,1,3,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,2.0,2,1
18,3,2,2,3,0,5,4,2,1,1,4,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,2.5,2,1
17,3,3,1,1,0,4,4,3,1,3,5,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,3.0,4,1
19,4,4,2,2,0,2,3,4,2,3,2,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,4.0,5,1
18,4,3,2,2,0,4,4,5,1,2,2,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,3.5,3,1
18,4,3,1,4,0,4,3,3,1,1,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,3.5,2,1
18,4,4,1,1,0,1,4,2,2,2,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,4.0,4,1
18,4,4,1,2,0,4,2,4,1,1,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,4.0,2,1
17,4,4,2,1,0,4,1,1,2,2,5,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,4.0,4,0
17,4,4,2,3,0,5,3,4,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,4.0,2,1
17,4,2,2,3,0,4,3,3,1,1,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,3.0,2,1
17,3,2,1,4,0,5,2,2,1,2,5,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,2.5,3,1
19,2,1,2,3,1,4,3,1,1,1,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1.5,2,0
20,3,2,1,1,2,5,5,3,1,1,5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2.5,2,0
19,3,3,1,2,0,4,5,3,1,2,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,3.0,3,0
18,1,4,1,2,0,3,4,4,1,2,5,2,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,2.5,3,1
18,2,1,2,2,0,5,3,3,1,2,1,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1.5,3,1
17,2,3,2,2,0,4,2,1,1,1,3,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2.5,2,0
17,4,4,1,1,0,4,4,4,1,1,5,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,4.0,2,0
18,4,3,1,3,0,4,3,4,1,1,5,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,3.5,2,1
18,4,3,2,1,0,3,2,4,1,4,1,8,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,3.5,5,1
17,3,4,1,3,0,4,3,4,2,5,5,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,3.5,7,1
18,3,3,1,2,0,4,1,4,1,1,3,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,3.0,2,1
19,4,2,2,2,0,5,4,4,1,1,1,9,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,3.0,2,1
18,4,4,1,2,0,4,4,4,3,3,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,4.0,6,1
18,3,4,1,1,0,5,4,4,1,1,1,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,3.5,2,1
17,4,4,1,1,0,5,3,4,1,2,5,2,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,4.0,3,0
17,4,3,1,2,0,5,2,2,1,2,5,14,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,3.5,3,1
17,3,3,1,2,0,5,3,3,1,1,5,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,3.0,2,1
17,2,1,1,2,0,4,2,3,2,2,2,2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1.5,4,0
18,4,4,1,1,0,4,2,5,3,4,5,2,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,4.0,7,1
19,1,1,3,3,0,1,5,5,4,3,5,12,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1.0,7,0
19,1,1,3,2,2,5,3,4,1,1,4,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1.0,2,1
18,2,2,1,1,0,4,3,5,2,4,5,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,2.0,6,1
17,2,2,1,2,0,4,2,2,1,1,3,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,2.0,2,1
17,2,2,1,3,0,3,3,2,2,2,3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2.0,4,1
17,3,1,1,3,0,3,4,3,2,3,5,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2.0,5,1
17,0,2,2,3,0,3,3,3,2,3,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1.0,5,0
18,1,1,2,3,0,4,5,5,1,2,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1.0,3,0
18,4,4,1,3,0,4,3,3,2,2,3,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,4.0,4,0
17,3,3,1,1,0,4,3,5,3,5,5,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,3.0,8,0
17,2,2,4,1,0,4,4,5,5,5,4,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,2.0,10,1
17,4,4,1,3,0,5,4,4,1,3,4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,4.0,4,1
17,4,4,2,3,0,4,3,3,1,2,4,4,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,4.0,3,1
